chr	start	end	names	pval	qval	genes
chr4	183721730	183721730	cg05673204	0.0019713275223649	0.242389719998246	TENM3
chr4	3671199	3671199	cg10380931	0.0019740900743431	0.242516951803503	
chr4	3424692	3424692	cg08869674	0.0019785353680319	0.242803674217984	RGS12
chr4	1805090	1805090	cg05311119	0.0019945212211757	0.243417431261745	FGFR3
chr4	3376008	3376008	cg12283584	0.0019986429875805	0.243774914163688	RGS12
chr4	1601242	1601242	cg22785170	0.0019995586449139	0.243813551056119	
chr4	3331334	3331334	cg03117600	0.002024846205539	0.24551690054447	RGS12
chr4	640503	640503	cg11229771	0.0020695876004564	0.248001615511813	PDE6B
chr4	184941495	184941495	cg17061156	0.0020805906329612	0.248686696153864	STOX2
chr4	6669562	6669562	cg05942760	0.0020863243756784	0.248996538180881	
chr4	41983612	41983612	cg01135648	0.0020961391226079	0.249263391676971	
chr4	188140292	188140292	cg12992686	0.0021132135192558	0.250134967495462	
chr4	62065809	62065809	cg18500436	0.0021207497984153	0.250566137062206	
chr4	189717968	189717968	cg13243661	0.0021234882932838	0.250750632233907	
chr4	113738958	113738958	cg16028169	0.0021571329164494	0.253245768662102	
chr4	3576274	3576274	cg22630605	0.0021709759761725	0.253753499274033	
chr4	160304826	160304826	cg09246878	0.0021740656249285	0.253830593621112	
chr4	6303693	6303693	cg17086759	0.0021917007387577	0.254661924277499	WFS1
chr4	750851	750851	cg01969796	0.0022277427981689	0.256300566351406	PCGF3,RP11-440L14.4
chr4	68586568	68586568	cg06982834	0.0022450658457336	0.257336667921771	RP11-453E17.3,UBA6-AS1
chr4	171011502	171011502	cg00150882	0.0022906730504525	0.260278660071917	AADAT
chr4	160188728	160188728	cg13096701	0.0022926093619721	0.260357390014929	RAPGEF2
chr4	84031146	84031146	cg07767534	0.0022952154047132	0.260546714702665	PLAC8
chr4	8216813	8216813	cg07089232	0.002326559041593	0.262033959211582	SH3TC1
chr4	110223967	110223967	cg11979589	0.0023569075324847	0.263495275651316	
chr4	84031117	84031117	cg14878065	0.0023552629606421	0.263495275651316	PLAC8
chr4	1192459	1192459	cg05208416	0.00236254917197	0.263746111450663	SPON2
chr4	984769	984769	cg06120755	0.002391981333442	0.265606636891233	IDUA,SLC26A1
chr4	649846	649846	cg18138842	0.0023922510587708	0.265606636891233	PDE6B
chr4	5889332	5889332	cg14006320	0.0024270100547707	0.2675456713505	CRMP1
chr4	41646294	41646294	cg04609245	0.0024281663342562	0.267590620831798	LIMCH1
chr4	1017759	1017759	cg02163322	0.002434938830226	0.267832628613501	FGFRL1
chr4	751048	751048	cg06275417	0.0024515674055825	0.268657440623263	PCGF3,RP11-440L14.4
chr4	983613	983613	cg27620356	0.0024829370228504	0.270286816852578	IDUA,SLC26A1
chr4	15704681	15704681	cg00731785	0.0025005672088921	0.271216415419512	BST1,FAM200B
chr4	184320034	184320034	cg06983586	0.0025180025584202	0.271839191059354	
chr4	1807505	1807505	cg04784842	0.0025636580079913	0.273793562358447	FGFR3
chr4	177715041	177715041	cg24194285	0.0025928350368603	0.274921817617728	
chr4	7131479	7131479	cg06763706	0.0026161179888577	0.276135247155854	
chr4	1320300	1320300	cg08229518	0.0026837034317615	0.279747450786672	MAEA
chr4	964011	964011	cg12226453	0.0027168562593328	0.281691830803518	DGKQ
chr4	171960502	171960502	cg19380394	0.0027564064056006	0.283483790364321	
chr4	675264	675264	cg17035899	0.0027760935371468	0.284247751149662	MYL5
chr4	9998017	9998017	cg03725404	0.0027794956452031	0.284309329148545	SLC2A9
chr4	81123307	81123307	cg15556886	0.002782112527647	0.284309329148545	PRDM8
chr4	122791956	122791956	cg05318777	0.0028008232062895	0.285405918171836	RP11-63B13.1
chr4	6202091	6202091	cg01519742	0.0028317680012602	0.286702867808122	JAKMIP1
chr4	3308934	3308934	cg22770294	0.0028370231373472	0.28697996186984	RGS12
chr4	7666260	7666260	cg20263510	0.00287255309021	0.288293111367855	SORCS2
chr4	719069	719069	cg23376390	0.0028909801716955	0.288950666421393	PCGF3
chr4	84031308	84031308	cg25365050	0.003013766231724	0.295877535792714	PLAC8
chr4	3373555	3373555	cg05154546	0.0030343831684918	0.296568099882568	RGS12
chr4	110651776	110651776	cg18274325	0.003071252773813	0.298458568184265	
chr4	183778182	183778182	cg01961956	0.0030877004430857	0.299362543912464	
chr4	3426535	3426535	cg00429513	0.0031147688739826	0.300711384695956	RGS12
chr4	1658929	1658929	cg15977661	0.0031397370095592	0.302034131231847	FAM53A
chr4	184938471	184938471	cg24003866	0.0031379538989804	0.302034131231847	STOX2
chr4	184922383	184922383	cg07596819	0.003198585331751	0.304338571684709	STOX2
chr4	841315	841315	cg10544839	0.0032013782788994	0.304387110840433	
chr4	3409324	3409324	cg03007772	0.0032078206074329	0.30468788312833	RGS12
chr4	3387766	3387766	cg13977280	0.0032118805751494	0.304934824819281	RGS12
chr4	184931987	184931987	cg22648407	0.0032226786302504	0.305370002049322	STOX2
chr4	4139845	4139845	cg00496389	0.003235748667674	0.306070874775314	
chr4	166301076	166301076	cg11043571	0.0032411770297419	0.306393008944622	CPE
chr4	1661123	1661123	cg01250155	0.0032652755724286	0.307453371961452	FAM53A
chr4	1400190	1400190	cg24496475	0.0032669147082283	0.307491011225638	
chr4	1202861	1202861	cg11104416	0.0032816348185161	0.308056231585924	
chr4	1803148	1803148	cg19625524	0.0032820765930852	0.308063084479998	FGFR3
chr4	1256214	1256214	cg01480205	0.0033001545190798	0.308808510519891	CTBP1-AS2
chr4	725337	725337	cg08923624	0.0033001477840516	0.308808510519891	PCGF3
chr4	152594952	152594952	cg21442876	0.0033540899272328	0.311289803229887	PET112
chr4	3431837	3431837	cg05275153	0.0034292062589089	0.314263695347343	RGS12
chr4	9981203	9981203	cg03841832	0.0034440519689926	0.314709195968636	SLC2A9
chr4	48988125	48988125	cg24534566	0.003454835335121	0.315074193585304	
chr4	9382765	9382765	cg14490819	0.0034558247579238	0.315095628828406	
chr4	3435498	3435498	cg14163494	0.0035112367403091	0.317686112931771	RGS12
chr4	3325030	3325030	cg16416165	0.0035139903980493	0.317797576570323	RGS12
chr4	1016669	1016669	cg09218398	0.0035247830394109	0.318249027304632	FGFRL1
chr4	1538836	1538836	cg26411080	0.0035394342752763	0.318708891992336	
chr4	172734431	172734431	cg22153181	0.003557364041549	0.319154679817933	GALNTL6
chr4	332199	332199	cg19142319	0.0036246121533598	0.321878043265745	RP11-478C6.2,ZNF141
chr4	712253	712253	cg06636526	0.0036538679268261	0.32288827474497	PCGF3
chr4	46391393	46391393	cg25145765	0.0036610491758262	0.323049891638027	GABRA2
chr4	3415930	3415930	cg00559635	0.0036771092051789	0.323599036998435	RGS12
chr4	183245254	183245254	cg21659014	0.0036841635058714	0.323641117285087	TENM3
chr4	713549	713549	cg01737906	0.0037111700173337	0.324833921003785	PCGF3
chr4	8373554	8373554	cg12026479	0.0037127764949578	0.324838390416726	ACOX3
chr4	3309070	3309070	cg16371080	0.0037548148800155	0.326255660809168	RGS12
chr4	1019144	1019144	cg22873167	0.0037898823532453	0.327958433587767	FGFRL1
chr4	41984085	41984085	cg22428762	0.0038725714099547	0.330883243225889	DCAF4L1
chr4	1202694	1202694	cg17227257	0.0039229040885286	0.332767270516908	SPON2
chr4	14860862	14860862	cg18497811	0.0039294624946985	0.333003644492878	LINC00504
chr4	113300768	113300768	cg14369455	0.0039664518393458	0.334829298589498	ALPK1
chr4	1334814	1334814	cg08713626	0.0039680868967718	0.334865806980896	
chr4	46391930	46391930	cg23160016	0.00400624058148	0.336259770790053	GABRA2
chr4	1625182	1625182	cg24119469	0.0040420952931398	0.337463653149248	FAM53A
chr4	719012	719012	cg23077453	0.0040506969414069	0.337938606811192	PCGF3
chr4	160173025	160173025	cg02655681	0.0040867837483739	0.338695175270233	RAPGEF2
chr4	54424764	54424764	cg14724298	0.0040803654997225	0.338695175270233	FIP1L1,LNX1
chr4	184930913	184930913	cg15127832	0.0040787321729105	0.338695175270233	STOX2
chr4	184908255	184908255	cg23573638	0.0040798516940568	0.338695175270233	STOX2
chr4	3375918	3375918	cg24039732	0.0040806939430468	0.338695175270233	RGS12
chr4	8233126	8233126	cg24275379	0.0041054182143484	0.339319622483383	SH3TC1
chr4	1334139	1334139	cg03786424	0.00411625234425	0.339575312656525	
chr4	963969	963969	cg18973586	0.0042402592698573	0.344202256132245	DGKQ
chr4	3418565	3418565	cg24031446	0.0042365869372451	0.344202256132245	RGS12
chr4	119915712	119915712	cg01719390	0.0042750902336132	0.345545973746332	SYNPO2
chr4	90758797	90758797	cg20776829	0.0043229987658143	0.347576590085989	RP11-67M1.1,SNCA
chr4	648651	648651	cg16735290	0.0044035484822834	0.350711212683672	PDE6B,RP11-1191J2.2
chr4	133045158	133045158	cg22542120	0.0044147990267139	0.351105133486493	RP11-789C2.1
chr4	1653553	1653553	cg25941209	0.0045018769289965	0.353849104299926	FAM53A
chr4	15704795	15704795	cg13528854	0.0045053440834928	0.353972160079168	BST1,FAM200B
chr4	76857252	76857252	cg07747559	0.0045886195613483	0.356817478042808	NAAA
chr4	1844724	1844724	cg17104738	0.0045968302423085	0.357182817118249	LETM1
chr4	184931728	184931728	cg19125577	0.0046032444447424	0.357481707240151	STOX2
chr4	8221133	8221133	cg22512256	0.00466659660031	0.359155449705578	SH3TC1
chr4	4860157	4860157	cg24469464	0.0046981033970586	0.360114107041737	
chr4	190862158	190862158	cg14036097	0.0047518219629956	0.361568094940754	FRG1
chr4	1594280	1594280	cg03872804	0.0047812529664763	0.362619864379155	
chr4	183193118	183193118	cg24896608	0.0047995034710092	0.363398931622488	TENM3
chr4	171011497	171011497	cg06339629	0.0048670748863511	0.365545356609134	AADAT
chr4	982824	982824	cg11629380	0.0048920377996176	0.366255707547751	IDUA,SLC26A1
chr4	6202558	6202558	cg04865110	0.0049535149199775	0.368483022361193	RP11-586D19.1
chr4	1376262	1376262	cg21790461	0.0050385566537423	0.371301978304811	UVSSA
chr4	93225086	93225086	cg09111223	0.0050448590818359	0.371543649496646	RP11-9B6.1
chr4	188924717	188924717	cg18065397	0.0050451726956846	0.371543649496646	ZFP42
chr4	1660920	1660920	cg21230284	0.0050605685800116	0.371987980096098	FAM53A
chr4	754411	754411	cg15645804	0.0051771911801831	0.375881357983164	PCGF3
chr4	187476326	187476326	cg10063179	0.0051871520048695	0.37617874271312	MTNR1A,RP11-215A19.2
chr4	3478210	3478210	cg07398960	0.0052483875203986	0.377734683937752	DOK7
chr4	1684825	1684825	cg07202012	0.0052614831792425	0.377925598061538	FAM53A
chr4	1021108	1021108	cg26275662	0.0052633022653373	0.377961477400832	
chr4	3324941	3324941	cg23577562	0.0053922915844047	0.382262405807068	RGS12
chr4	956377	956377	cg26088599	0.0054038500422926	0.382786458258598	DGKQ
chr4	6202553	6202553	cg08377398	0.0054099020386937	0.382893459770542	RP11-586D19.1
chr4	5890402	5890402	cg03911502	0.0054139097780751	0.382949997201502	CRMP1
chr4	1256273	1256273	cg13104844	0.0054715211281249	0.384834865391338	CTBP1-AS2
chr4	2795439	2795439	cg26493054	0.0055150181047187	0.385951285822833	SH3BP2
chr4	8239304	8239304	cg26405979	0.0055548304927766	0.38724870767097	SH3TC1
chr4	1594996	1594996	cg21969792	0.0055591278452144	0.3873186709398	
chr4	155662516	155662516	cg11663667	0.0056119303577156	0.388695855289472	LRAT
chr4	15704845	15704845	cg17924813	0.005627562758532	0.389036710679073	BST1,FAM200B
chr4	1808376	1808376	cg21782511	0.005709811464602	0.391281449984002	FGFR3
chr4	1656956	1656956	cg14847236	0.0057238398862037	0.391688373461742	FAM53A
chr4	1642635	1642635	cg21231739	0.0057315965380186	0.391947177992041	FAM53A
chr4	111507452	111507452	cg08428545	0.0057785727584894	0.393420492220891	
chr4	184930230	184930230	cg21111795	0.0057913596287593	0.393969972191794	STOX2
chr4	841760	841760	cg01385415	0.0058444230477189	0.394942489812745	
chr4	3365343	3365343	cg17758673	0.0059039954847329	0.396720471763211	RGS12
chr4	46992927	46992927	cg18328702	0.0059280524739599	0.397541375869234	GABRA4
chr4	6201537	6201537	cg05382097	0.0060321924109303	0.400694712395714	JAKMIP1
chr4	1367596	1367596	cg10773799	0.0060670051957851	0.401856834635568	UVSSA
chr4	3417895	3417895	cg20412217	0.0060796895725347	0.402282344314188	RGS12
chr4	1256183	1256183	cg06232075	0.0061218813697609	0.403491240540113	CTBP1-AS2
chr4	1232740	1232740	cg04653469	0.0061586297953443	0.404628159953049	CTBP1
chr4	113197103	113197103	cg17227144	0.0062091489365722	0.405992609873206	TIFA
chr4	3413683	3413683	cg19396363	0.0062468867502902	0.407126325966187	RGS12
chr4	7940390	7940390	cg14692106	0.0062612358197621	0.407510853468716	AFAP1
chr4	184319704	184319704	cg12036292	0.0062710953510387	0.407648694359043	
chr4	41883890	41883890	cg10454246	0.0062991380592209	0.408741351334756	LINC00682
chr4	3324882	3324882	cg06844452	0.0063661867223343	0.410224226086339	RGS12
chr4	1675595	1675595	cg01142353	0.0064261454085332	0.411611316861528	FAM53A
chr4	48656002	48656002	cg10374564	0.006443785249347	0.412203894546906	FRYL
chr4	749158	749158	cg17055721	0.0064528818098057	0.412546026236401	PCGF3
chr4	74128032	74128032	cg04155747	0.0064945298814548	0.413605159456608	RP11-692D12.1
chr4	9508976	9508976	cg01406647	0.006509807138569	0.413891744316539	
chr4	1805671	1805671	cg02137691	0.0065366367006057	0.414587832900448	FGFR3
chr4	3364899	3364899	cg23859252	0.0065579530874524	0.415277706373367	RGS12
chr4	529442	529442	cg03609847	0.0065855486177074	0.416290525166064	PIGG
chr4	3257687	3257687	cg06436626	0.0065980862790863	0.416619027007218	MSANTD1
chr4	4380019	4380019	cg17069541	0.0066343691282817	0.417983484336049	NSG1
chr4	3318001	3318001	cg00764545	0.006651928104747	0.418308355678027	RGS12
chr4	175302153	175302153	cg26481739	0.0066514298848416	0.418308355678027	
chr4	75585179	75585179	cg03303585	0.0067183689907358	0.420014026308983	
chr4	1044486	1044486	cg04016957	0.0068319131875915	0.422651468023425	
chr4	1638211	1638211	cg11391431	0.0068364302297756	0.422690849438869	FAM53A
chr4	11373799	11373799	cg19216890	0.0068358901730556	0.422690849438869	RNPS1P1
chr4	184930977	184930977	cg06914725	0.0070450917960198	0.42819757693292	STOX2
chr4	16214868	16214868	cg00555420	0.0070542222250951	0.428419762782018	TAPT1
chr4	858648	858648	cg24862189	0.0071045153830861	0.430067205335523	GAK
chr4	4859997	4859997	cg13882284	0.0071338305369673	0.430873873977914	
chr4	1017904	1017904	cg01443390	0.007242587920902	0.43431575444923	FGFRL1
chr4	3392318	3392318	cg18720726	0.0072622697152068	0.43465445726903	RGS12
chr4	3308885	3308885	cg00667841	0.0072987509910134	0.435700072200006	RGS12
chr4	1199038	1199038	cg18763629	0.0073132983816071	0.435993856194402	SPON2
chr4	174430142	174430142	cg16329589	0.0073224300440281	0.436271854760713	
chr4	1202781	1202781	cg14505741	0.0073654231057962	0.437280735414643	
chr4	5892628	5892628	cg26514578	0.0073690822824596	0.437398020649951	CRMP1
chr4	1656603	1656603	cg16833566	0.0073813702692157	0.437688087206421	FAM53A
chr4	1163620	1163620	cg02065148	0.0074140241007176	0.43841241866301	SPON2
chr4	56376021	56376021	cg05960024	0.0074165558549664	0.438423909674217	CLOCK
chr4	157893541	157893541	cg07537734	0.0074222002764587	0.438535518568285	
chr4	3664240	3664240	cg22214854	0.0074291931346216	0.43863191458944	
chr4	830130	830130	cg05036750	0.0074612572082043	0.439325396224075	
chr4	492375	492375	cg12170048	0.0074701402527854	0.439512814374894	ZNF721
chr4	1535673	1535673	cg08954277	0.0076499071911347	0.443941199714273	
chr4	1357524	1357524	cg04173688	0.0076639710015058	0.444078664868695	UVSSA
chr4	744493	744493	cg00920839	0.0076715979021482	0.44416581882617	PCGF3
chr4	872652	872652	cg10904061	0.0076755090533916	0.44416581882617	GAK
chr4	1684792	1684792	cg00972950	0.0077182923081044	0.445129097402974	FAM53A
chr4	1367849	1367849	cg01953429	0.0077427131242851	0.445628941874782	UVSSA
chr4	628650	628650	cg07486474	0.0078011591215335	0.447036975528397	PDE6B
chr4	126238929	126238929	cg04373334	0.0078165237446229	0.447228382072579	FAT4
chr4	997540	997540	cg27494429	0.0078297829439806	0.44754850025898	IDUA
chr4	1389047	1389047	cg19928185	0.0078578538780717	0.448400718028971	CRIPAK
chr4	8126659	8126659	cg20716915	0.0078709860461216	0.448547238852753	ABLIM2
chr4	156297854	156297854	cg03405515	0.0079600734460747	0.450887443621984	AC097467.2,MAP9
chr4	3322833	3322833	cg03971808	0.0080204113701848	0.451985426359404	RGS12
chr4	103997452	103997452	cg22848779	0.0080212371649821	0.451985426359404	SLC9B2
chr4	188916725	188916725	cg14817655	0.0081557628412684	0.455395430912245	
chr4	9500175	9500175	cg18299634	0.0081558332458013	0.455395430912245	
chr4	1990073	1990073	cg14224789	0.0081761857239538	0.455764031863944	NELFA
chr4	839647	839647	cg21304234	0.008325699093971	0.458868678163684	
chr4	3418071	3418071	cg20679011	0.008345850331848	0.459228284461402	RGS12
chr4	8375268	8375268	cg03791579	0.00840028596613	0.460661110681986	ACOX3
chr4	183713541	183713541	cg13322601	0.0085708049323747	0.464501595924331	TENM3
chr4	1202600	1202600	cg05436939	0.0085772696896429	0.464716293869224	SPON2
chr4	4162694	4162694	cg11186593	0.0086178696310149	0.465819187432015	
chr4	133045178	133045178	cg14561596	0.0086724094085657	0.467167601832435	RP11-789C2.1
chr4	1245565	1245565	cg21793579	0.008710549727929	0.46796002093639	CTBP1-AS2
chr4	8097699	8097699	cg01936091	0.0087886764662516	0.469690102059457	ABLIM2
chr4	1188421	1188421	cg14466863	0.0088017982949328	0.470003281186015	SPON2
chr4	824416	824416	cg24793722	0.0088268426555617	0.470615010716721	
chr4	1380020	1380020	cg24460625	0.0088429742677651	0.470731586437269	UVSSA
chr4	645782	645782	cg01132407	0.0089962783632935	0.474279723789931	PDE6B
chr4	1638158	1638158	cg20700863	0.0090085713770411	0.474431555385	FAM53A
chr4	184930527	184930527	cg12150566	0.0090615125973084	0.475636319476216	STOX2
chr4	1645585	1645585	cg11834694	0.0090952488261488	0.476150554170287	FAM53A
chr4	1202966	1202966	cg21082272	0.0091710686174691	0.47790345277114	
chr4	709090	709090	cg08449090	0.0091857006992663	0.478400066201707	PCGF3
chr4	6690702	6690702	cg02853152	0.0092268463551363	0.479255583353584	RP11-539L10.2
chr4	1804816	1804816	cg11777917	0.0092263747779453	0.479255583353584	FGFR3
chr4	145566904	145566904	cg26621699	0.0092385879348382	0.479641657800158	HHIP-AS1
chr4	3341800	3341800	cg13169527	0.0092511725701768	0.479952119900568	RGS12
chr4	185377667	185377667	cg15774137	0.009296191207859	0.480697660708269	IRF2
chr4	903474	903474	cg14517359	0.0093183185871554	0.481128635954254	GAK
chr4	1894583	1894583	cg03033721	0.0093648177573079	0.482100805791884	WHSC1
chr4	62067190	62067190	cg21585438	0.0094523589512564	0.484256807240865	LPHN3
chr4	1531410	1531410	cg09278789	0.0094913541168962	0.484973162075883	
chr4	170912661	170912661	cg14879690	0.0095308793294606	0.485952684873589	MFAP3L,RP11-6E9.4
chr4	1643074	1643074	cg16885470	0.0095405873405662	0.486294044399456	FAM53A
chr4	1388830	1388830	cg01733459	0.0095744039898368	0.487012613932042	CRIPAK
chr4	188924753	188924753	cg14725631	0.0095800477913363	0.487121726437387	ZFP42
chr4	42154841	42154841	cg10172669	0.0096527372092293	0.488765043849116	BEND4
chr4	8602595	8602595	cg17492965	0.009779914838832	0.491720551262907	CPZ,GPR78
chr4	183778263	183778263	cg18108669	0.0097957379304254	0.492023963849799	
chr4	106817016	106817016	cg01852585	0.0097986511065521	0.492067229905916	INTS12,NPNT
chr4	183794592	183794592	cg20119759	0.0098065907462654	0.492258799307222	
chr4	5894924	5894924	cg07963234	0.009847819408048	0.492937197670595	
chr4	9783398	9783398	cg00939495	0.009872976227191	0.493306736434322	DRD5,SLC2A9
chr4	4173498	4173498	cg12464148	0.009878390624207	0.493387083107892	
chr4	1364171	1364171	cg27240402	0.0098786799111087	0.493387083107892	UVSSA
chr4	190767169	190767169	cg04392133	0.0099263335220571	0.49428251470744	AF146191.4
chr4	1198353	1198353	cg05821186	0.0100028569630849	0.495824282482647	SPON2
chr4	166300014	166300014	cg11722183	0.0100107024818911	0.495968329150152	CPE
chr4	830646	830646	cg13809270	0.0100768555719957	0.497348551417151	RP11-440L14.3
chr4	190731710	190731710	cg24090399	0.0101055289231224	0.497841370444327	AF146191.4
chr4	144480562	144480562	cg13487949	0.0101147933249667	0.497987099694369	
chr4	1893308	1893308	cg01305547	0.0101252115793095	0.498162453507548	WHSC1
chr4	8399409	8399409	cg19642231	0.0101309377771689	0.498329035780761	ACOX3
chr4	1357073	1357073	cg27274322	0.0101397381571837	0.498468406009485	UVSSA
chr5	405987	405987	cg00401753	1.61929806151779e-05	0.054171566000017	AHRR
chr5	1930802	1930802	cg01072076	1.72519899809338e-05	0.054171566000017	
chr5	1729256	1729256	cg10880177	5.97908224124217e-06	0.054171566000017	
chr5	176296659	176296659	cg11130778	5.42225725249372e-06	0.054171566000017	UNC5A
chr5	159738916	159738916	cg11444704	1.87979019189681e-05	0.054171566000017	CCNJL
chr5	3606562	3606562	cg13729210	6.04098865228974e-06	0.054171566000017	
chr5	1882885	1882885	cg14507560	1.93106954593336e-05	0.054171566000017	IRX4
chr5	1876337	1876337	cg14564616	2.84022494048748e-06	0.054171566000017	
chr5	178552098	178552098	cg16097069	1.45882909666762e-05	0.054171566000017	ADAMTS2
chr5	407315	407315	cg19405895	2.08629614180584e-05	0.054171566000017	AHRR
chr5	16180077	16180077	cg21901718	4.13159737245048e-06	0.054171566000017	MARCH11
chr5	1169633	1169633	cg27376392	2.16616090127877e-05	0.054171566000017	
chr5	956343	956343	cg00101287	2.72422549994982e-05	0.0543206248802127	RP11-661C8.2
chr5	134827513	134827513	cg07458308	2.58279442159403e-05	0.0543206248802127	
chr5	42950785	42950785	cg02413594	3.4739940885158e-05	0.0543707177967035	
chr5	134787465	134787465	cg03541914	3.22843958208682e-05	0.0543707177967035	CTB-138E5.1,TIFAB
chr5	1876215	1876215	cg07961015	3.43702793797364e-05	0.0543707177967035	
chr5	428068	428068	cg16577724	3.18329656452305e-05	0.0543707177967035	AHRR
chr5	389490	389490	cg05601199	4.15397100784554e-05	0.0556883318141202	AHRR
chr5	375777	375777	cg24130459	4.62254971266251e-05	0.0566307404953852	AHRR
chr5	476498	476498	cg06852942	4.7447752398631e-05	0.0567859866937736	CTD-2228K2.7,SLC9A3
chr5	172024737	172024737	cg05862124	4.84835981332287e-05	0.0570949707730289	
chr5	435613	435613	cg21972741	4.83570798677602e-05	0.0570949707730289	AHRR
chr5	488399	488399	cg06866655	5.05623266947617e-05	0.0574970328465066	SLC9A3
chr5	404678	404678	cg08491376	5.15781380205704e-05	0.0575318458703748	AHRR
chr5	430360	430360	cg18541609	5.47822655579939e-05	0.0578403073828547	AHRR
chr5	170884347	170884347	cg06634903	6.2888500038505e-05	0.0595530723273388	FGF18
chr5	1112355	1112355	cg23091824	6.30980106013691e-05	0.0595530723273388	
chr5	146889265	146889265	cg26636193	6.3181868535082e-05	0.0595530723273388	DPYSL3
chr5	16180063	16180063	cg17030173	6.84815952568946e-05	0.0606715248658468	MARCH11
chr5	59189467	59189467	cg26078977	7.13299754977273e-05	0.0615974473485097	PDE4D
chr5	435040	435040	cg14448919	7.53991371177042e-05	0.0621912105819887	AHRR
chr5	135266135	135266135	cg01283246	7.7828718381217e-05	0.0625216096139766	FBXL21,LECT2
chr5	50696059	50696059	cg15399466	7.91365068452642e-05	0.0627515857459962	
chr5	173739400	173739400	cg10669219	8.36433236004096e-05	0.0636548161113578	
chr5	173416275	173416275	cg22111009	8.46425205635776e-05	0.0640472472584041	C5orf47
chr5	5140647	5140647	cg22784954	8.61993241823466e-05	0.0642361054768096	ADAMTS16
chr5	172901695	172901695	cg05955412	9.09571383839375e-05	0.0652244226631007	CTB-164N12.1
chr5	2112260	2112260	cg07672238	9.28562809489191e-05	0.0658486611557065	
chr5	16180069	16180069	cg17712694	9.54528730055898e-05	0.0663346030698292	MARCH11
chr5	398247	398247	cg12937950	0.0001021473379548	0.0684186937300488	AHRR
chr5	128796697	128796697	cg07781332	0.0001051260717071	0.0691335851215993	ADAMTS19
chr5	178004012	178004012	cg20764887	0.0001141492254326	0.0706481018961496	COL23A1
chr5	150399909	150399909	cg08891071	0.00011879802122	0.0718001696776915	
chr5	146818611	146818611	cg22839587	0.0001233727037027	0.0723600376393548	DPYSL3
chr5	178367827	178367827	cg24843380	0.0001250172978392	0.0723600376393548	
chr5	978322	978322	cg16360831	0.0001260417436987	0.0725463444821803	
chr5	139927180	139927180	cg07124173	0.0001331849739847	0.0741600011648336	ANKHD1,ANKHD1-EIF4EBP3,SRA1
chr5	16180073	16180073	cg16150752	0.0001370562109294	0.0752209188173618	MARCH11
chr5	141276226	141276226	cg13715820	0.0001376467881612	0.0752242586824492	AC005740.3
chr5	1882902	1882902	cg24937747	0.0001472923390693	0.0767881047387209	IRX4
chr5	134783582	134783582	cg13577149	0.0001517382624299	0.0774131073614129	TIFAB
chr5	158524404	158524404	cg04248271	0.0001542005819253	0.0778339316769387	EBF1
chr5	370421	370421	cg20310920	0.0001559067954242	0.0779241199760572	AHRR
chr5	134784605	134784605	cg26353903	0.0001572149091876	0.0781117710536154	TIFAB
chr5	1882871	1882871	cg03963198	0.000161531331891	0.079106423455981	IRX4
chr5	191807	191807	cg19858576	0.0001652656041582	0.0800339645264455	LRRC14B
chr5	398425	398425	cg19442702	0.0001690498311786	0.0807404135429724	AHRR
chr5	346988	346988	cg24980413	0.000186745748954	0.0841437666055692	AHRR,PDCD6
chr5	41968460	41968460	cg15816271	0.0001874901532755	0.0843567167407592	MTHFD2P6
chr5	67730072	67730072	cg06433467	0.0001881402106609	0.0844766043537877	CTC-537E7.3
chr5	134786942	134786942	cg16176675	0.0001914684075526	0.0851189062254897	CTB-138E5.1,TIFAB
chr5	146837147	146837147	cg24722351	0.000197874676826	0.0862281482936083	DPYSL3
chr5	2206205	2206205	cg02563165	0.0002006385490613	0.086792236309169	
chr5	71015162	71015162	cg01187920	0.000201471110926	0.0869337437080137	CARTPT
chr5	370352	370352	cg04202140	0.0002081995249492	0.0881661040991566	AHRR
chr5	139927253	139927253	cg10731022	0.0002137224835482	0.0892012271851563	ANKHD1,ANKHD1-EIF4EBP3,EIF4EBP3,SRA1
chr5	926793	926793	cg04599403	0.0002160334915415	0.0895638133490331	
chr5	405568	405568	cg01141993	0.0002272482124153	0.0916854972061999	AHRR
chr5	139927271	139927271	cg07810961	0.0002355579079277	0.0930086488056967	ANKHD1,ANKHD1-EIF4EBP3,EIF4EBP3,SRA1
chr5	76382885	76382885	cg04735745	0.0002381457842024	0.0934171459982804	ZBED3,ZBED3-AS1
chr5	126626364	126626364	cg23018092	0.0002388964905141	0.0935560371141432	
chr5	124144945	124144945	cg22765025	0.0002430345759927	0.0941935940101239	
chr5	76382975	76382975	cg25523087	0.0002447753322632	0.0944911961248233	ZBED3,ZBED3-AS1
chr5	173000874	173000874	cg26237426	0.0002471555260471	0.0949274944441713	
chr5	20305819	20305819	cg15833158	0.0002622509884552	0.0974352781851132	CDH18,RP11-420O16.1
chr5	195132	195132	cg25522232	0.0002625091581479	0.0974352781851132	LRRC14B
chr5	176296830	176296830	cg19091621	0.0002690135482029	0.0987376642427285	UNC5A
chr5	72599503	72599503	cg26549701	0.0002693781801435	0.0987864704474188	
chr5	133801741	133801741	cg04261952	0.0002745894497207	0.0995163977714728	AC005355.1
chr5	480253	480253	cg10655629	0.0002769579478695	0.0998635821034751	CTD-2228K2.7,SLC9A3
